test,rad,sortdeg1.lsR
G42.mtx,5,367
G4.mtx,5,727
G55.mtx,5,429
G56.mtx,5,428
G58.mtx,5,691
G59.mtx,5,691
G5.mtx,5,728
G60.mtx,5,461
G61.mtx,5,461
G62.mtx,5,36
G63.mtx,5,888
G64.mtx,5,888
G65.mtx,5,30
G66.mtx,5,39
G67.mtx,5,38
G6.mtx,5,715
g7jac010.mtx,5,360
g7jac010sc.mtx,5,360
g7jac020.mtx,5,607
g7jac020sc.mtx,5,607
G7.mtx,5,730
G8.mtx,5,727
G9.mtx,5,727
garon1.mtx,5,302
gemat11.mtx,5,1989
gemat12.mtx,5,1991
gemat1.mtx,5,2270
ge.mtx,5,674
geom.mtx,5,148
GL7d12.mtx,5,865
GL7d21.mtx,5,1076
great-britain_osm.mtx,5,7
Hamrle2.mtx,5,627
hep-th.mtx,5,202
hugetrace-00000.mtx,5,10
hydr1c.mtx,5,793
hydr1.mtx,5,793
IG5-10.mtx,5,471
IG5-11.mtx,5,813
IG5-12.mtx,5,1455
jan99jac020.mtx,5,355
jan99jac020sc.mtx,5,355
Kaufhold.mtx,5,26
kneser_8_3_1.mtx,5,1622
Kohonen.mtx,5,225
L-9.mtx,5,38
large.mtx,5,222
Lederberg.mtx,5,704
LF10000.mtx,5,13
LFAT5000.mtx,5,13
lhr01.mtx,5,686
lhr02.mtx,5,782
linverse.mtx,5,23
lns_3937.mtx,5,79
lnsp3937.mtx,5,83
lock1074.mtx,5,242
lock2232.mtx,5,246
lock_700.mtx,5,277
lp_25fv47.mtx,5,375
lp_80bau3b.mtx,5,107
lp_bnl2.mtx,5,385
lp_cre_a.mtx,5,99
lp_cre_c.mtx,5,114
lp_cycle.mtx,5,678
lp_czprob.mtx,5,63
lp_d2q06c.mtx,5,812
lp_d6cube.mtx,5,329
lp_degen3.mtx,5,554
lp_dfl001.mtx,5,845
lp_fit1d.mtx,5,25
lp_greenbea.mtx,5,568
lp_greenbeb.mtx,5,568
lpi_ceria3d.mtx,5,380
lpi_cplex1.mtx,5,31
lpi_gran.mtx,5,770
lpi_greenbea.mtx,5,555
lpi_klein3.mtx,5,108
lpl2.mtx,5,417
lp_maros.mtx,5,379
lp_nug12.mtx,5,1998
lp_pds_02.mtx,5,260
lp_pilot_ja.mtx,5,442
lp_pilot.mtx,5,896
lp_pilotnov.mtx,5,451
lp_qap12.mtx,5,2192
lp_ship08l.mtx,5,128
lp_ship12l.mtx,5,174
lp_truss.mtx,5,596
lp_woodw.mtx,5,349
lshp3466.mtx,5,45
lutz30-23-b6.mtx,5,939
Maragal_3.mtx,5,475
Maragal_4.mtx,5,519
mark3jac020.mtx,5,502
mark3jac020sc.mtx,5,501
mark3jac140.mtx,5,294
mbeacxc.mtx,5,390
mbeaflw.mtx,5,390
mbeause.mtx,5,377
mcfe.mtx,5,369
meg4.mtx,5,82
mhd1280a.mtx,5,196
mhd1280b.mtx,5,65
mhd3200a.mtx,5,103
mhd4800b.mtx,5,17
mimo28x28_system.mtx,5,40
mimo46x46_system.mtx,5,40
mimo8x8_system.mtx,5,41
mk10-b3.mtx,5,1687
mk11-b2.mtx,5,883
mk11-b4b.mtx,5,2440
mk12-b2.mtx,5,1296
model3.mtx,5,527
model4.mtx,5,575
model6.mtx,5,499
model8.mtx,5,668
movielens-10m_ut.edges,5,645
msc00726.mtx,5,569
msc01050.mtx,5,137
msc01440.mtx,5,281
msc04515.mtx,5,231
n2c6-b4.mtx,5,819
n2c6-b5.mtx,5,2182
n2c6-b6.mtx,5,3379
n2c6-b7.mtx,5,2385
n2c6-b8.mtx,5,736
n3c6-b4.mtx,5,819
n3c6-b5.mtx,5,1669
n3c6-b6.mtx,5,2593
n3c6-b7.mtx,5,1104
n3c6-b8.mtx,5,3775
n3c6-b9.mtx,5,1706
n4c5-b4.mtx,5,994
n4c5-b5.mtx,5,1990
n4c5-b6.mtx,5,2860
n4c5-b7.mtx,5,2533
n4c5-b8.mtx,5,1284
n4c6-b14.mtx,5,438
n4c6-b3.mtx,5,912
nasa1824.mtx,5,196
nasa2146.mtx,5,294
ncvxqp1.mtx,5,250
ncvxqp9.mtx,5,50
nl.mtx,5,315
nopoly.mtx,5,45
nopss_11k.mtx,5,44
ODLIS.mtx,5,320
opsahl-openflights.edges,5,226
opsahl-ucsocial.edges,5,400
opsahl-usairport.edges,5,260
Oregon-1.mtx,5,122
Oregon-2.mtx,5,242
p2p-Gnutella04.mtx,5,2196
p2p-Gnutella05.mtx,5,1738
p2p-Gnutella06.mtx,5,1789
p2p-Gnutella08.mtx,5,1080
p2p-Gnutella09.mtx,5,1320
p6000.mtx,5,6
para-10.mtx,5,78
para-5.mtx,5,74
para-6.mtx,5,74
para-7.mtx,5,74
para-8.mtx,5,78
para-9.mtx,5,79
pcb1000.mtx,5,432
pesa.mtx,5,46
petster-friendships-hamster.edges,5,323
petster-hamster.edges,5,356
pf2177.mtx,5,602
pgp2.mtx,5,10
PGPgiantcompo.mtx,5,211
photogrammetry2.mtx,5,320
photogrammetry.mtx,5,333
plat1919.mtx,5,150
plbuckle.mtx,5,150
plddb.mtx,5,95
polblogs.mtx,5,386
poli3.mtx,5,96
poli4.mtx,5,
poli_large.mtx,5,61
powersim.mtx,5,35
primagaz.mtx,5,9
qc324.mtx,5,225
qpband.mtx,5,2
radfr1.mtx,5,517
rail_5177.mtx,5,43
rajat01.mtx,5,45
rajat03.mtx,5,23
rajat06.mtx,5,23
rajat07.mtx,5,25
rajat08.mtx,5,27
rajat09.mtx,5,34
rajat13.mtx,5,31
rajat27.mtx,5,78
rajat30.mtx,5,43
rbsa480.mtx,5,425
rbsb480.mtx,5,432
rdb5000.mtx,5,46
rel9.mtx,5,94
rkat7_mat5.mtx,5,497
road_usa.mtx,5,
robot24c1_mat5_J.mtx,5,285
robot24c1_mat5.mtx,5,304
rosen1.mtx,5,25
rosen2.mtx,5,25
rosen8.mtx,5,30
rw5151.mtx,5,52
scagr7-2b.mtx,5,118
SciMet.mtx,5,393
sctap1-2c.mtx,5,175
seymourl.mtx,5,382
shar_te2-b1.mtx,5,281
sherman2.mtx,5,351
sherman5.mtx,5,161
shermanACa.mtx,5,175
shermanACd.mtx,5,217
shuttle_eddy.mtx,5,101
shyy41.mtx,5,43
sit100.mtx,5,81
stoch_aircraft.mtx,5,31
stomach.mtx,5,239
stormg2-8.mtx,5,464
sts4098.mtx,5,274
stufe-10.mtx,5,35
t2dal_a.mtx,5,66
t2dal_bci.mtx,5,66
t2dal.mtx,5,66
t2d_q4.mtx,5,70
t2d_q9.mtx,5,70
TF13.mtx,5,784
TF14.mtx,5,2038
thermal.mtx,5,155
tomography.mtx,5,161
Trec11.mtx,5,311
Trefethen_2000.mtx,5,1367
TS.mtx,5,202
TSOPF_FS_b9_c1.mtx,5,34
TSOPF_RS_b9_c6.mtx,5,43
tuma1.mtx,5,15
tuma2.mtx,5,15
utm1700b.mtx,5,201
utm3060.mtx,5,257
viscoplastic1.mtx,5,136
wb-cs-stanford.mtx,5,178
